"996",229409,"0425188361","Harvest"
"997",168545,"0425188787","Message from Nam"
"998",209385,"0425188809","Circle of Friends"
"999",174062,"0425189031","A Time to Kill"
"1000",178587,"0425190838","Maximum Bob"
"1001",245660,"0425190927","The Lilac Bus: Stories"
"1002",231255,"0425191184","The Copper Beech"
"1003",245194,"0425191206","Out of Sight"
"1004",1161,"0425193896","Pronto"
"1005",178079,"0425194493","Dragonfly in Amber"
"1006",217313,"042519485X","The 27-Ingredient Chili Con Carne Murders (Eugenia Potter Mysteries)"
"1007",170164,"0439049989","Before and After"
"1008",225379,"0439050006","The Carousel"
"1009",212628,"0439064872","A Dangerous Fortune"
"1010",174388,"0439136350","Tunnel Vision (V.I. Warshawski Novels (Paperback))"
"1011",220759,"0439176824","Smilla's Sense of Snow"
"1012",213150,"0439404371","The Giver (21st Century Reference)"
"1013",172613,"0439425220","Deal Breaker (Myron Bolitar Mysteries (Paperback))"
"1014",2358,"0440108268","Drop Shot (Myron Bolitar Mysteries (Paperback))"
"1015",249862,"0440111811","A Certain Justice: A Novel"
"1016",237275,"0440117437","The Gift"
"1017",220158,"0440122090","No Witnesses: A Novel"
"1018",252419,"0440124344","The Runaway Jury"
"1019",222190,"0440128994","A Year and a Day"
"1020",209685,"0440131480","The Mercy Rule"
"1021",250300,"0440145465","A Long Fatal Love Chase"
"1022",236621,"0440168724","Black Light"
"1023",219951,"0440170796","Evening Class"
"1024",225199,"0440183057","Malice"
"1025",2799,"0440200989","This Year It Will Be Different: And Other Stories"
"1026",276641,"044020447X","COWBOY"
"1027",216188,"0440204887","The Pride of Lions"
"1028",243254,"0440204925","The Return Journey"
"1029",221753,"044020562X","Siberian Light"
"1030",244964,"0440206154","The Loop"
"1031",176953,"0440206707","Mirror Image"
"1032",166646,"0440208459","Special Delivery: A Novel"
"1033",227538,"0440208912","Granny Dan"
"1034",247664,"0440209412","The Long Road Home"
"1035",243700,"0440211263","Bittersweet"
"1036",246328,"044021145X","Ghost Moon"
"1037",619,"0440211727","The Klone and I: A High-Tech Love Story"
"1038",234023,"0440212189","Black and Blue"
"1039",231393,"0440212723","The Gift of Fear"
"1040",244493,"0440213029","Beyond the Highland Mist"
"1041",174791,"0440213290","Losing Julia"
"1042",209155,"0440213525","Be Cool"
"1043",231827,"0440214041","City of Light"
"1044",247751,"0440214424","The Smoke Jumper"
"1045",245740,"0440214432","Lost Girls"
"1046",235059,"0440215625","October Sky: A Memoir"
"1047",173881,"0440216419","Unfit to Practice"
"1048",238527,"0440216540","The Temptress (The Bride Quest)"
"1049",212645,"0440216745","The Highlander's Touch"
"1050",3556,"0440216842","Lone Eagle"
"1051",249958,"0440217466","Tell No One"
"1052",240155,"0440217490","The Wedding"
"1053",245312,"0440217520","A Painted House"
"1054",168464,"0440218535","The Program"
"1055",173131,"0440219078","Warning Signs"
"1056",219278,"0440220440","The Giver (Readers Circle)"
"1057",233798,"0440220459","Persuader"
"1058",223326,"0440221048","Nerd in Shining Armor"
"1059",252356,"0440221315","Confessions of a Shopaholic"
"1060",219609,"0440221420","Number the Stars (Yearling Newbery)"
"1061",709,"0440221471","Are You There God?  It's Me, Margaret"
"1062",223953,"044022165X","The River"
"1063",219949,"0440222079","Holes"
"1064",244742,"0440222826","Freckle Juice"
"1065",3346,"0440223016","Island of the Blue Dolphins"
"1066",221870,"044022313X","Tales of a Fourth Grade Nothing"
"1067",168642,"0440223202","A Wrinkle In Time"
"1068",165758,"0440223237","Island of the Blue Dolphins (Laurel Leaf Books)"
"1069",233361,"0440223571","It's Not the End of the World"
"1070",3192,"0440223806","Johnny Tremain (Laurel Leaf Books)"
"1071",1129,"0440224578","The Chocolate War (Laurel Leaf Books)"
"1072",276463,"0440224594","The Outsiders"
"1073",169754,"0440224608","Martin the Warrior (Redwall, Book 6)"
"1074",175636,"0440224624","Good Omens"
"1075",250899,"0440224675","The Adept (Adept)"
"1076",240700,"0440224764","Outcast of Redwall (Redwall, Book 8)"
"1077",174848,"0440224772","Winter Rose"
"1078",741,"0440224810","Blue Moon (Anita Blake Vampire Hunter)"
"1079",225903,"0440224829","Mossflower (Redwall, Book 2)"
"1080",177195,"0440224837","The Sword (The Sword, the Ring, and the Chalice, Book 1)"
"1081",243491,"0440224845","The Legend of Luke (Redwall, Book 12)"
"1082",227836,"0440225078","Obsidian Butterfly"
"1083",250979,"0440225698","Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch"
"1084",239407,"0440225701","The Blue Sword"
"1085",244676,"0440226104","Chapterhouse Dune (Dune Chronicles, Book 6)"
"1086",237175,"0440226198","Children of Dune (Dune Chronicles, Book 3)"
"1087",209238,"0440226430","Count Zero (Ace Science Fiction)"
"1088",232171,"0440234743","Damia (Ace Science Fiction)"
"1089",223291,"0440234808","Dune Messiah (Dune Chronicles, Book 2)"
"1090",223253,"0440234859","God Emperor of Dune (Dune Chronicles, Book 4)"
"1091",175287,"0440235057","Guilty Pleasures (Anita Blake Vampire Hunter (Paperback))"
"1092",213663,"044023512X","Heretics of Dune (Dune Chronicles, Book 5)"
"1093",170073,"0440235162","The Rowan (Ace Science Fiction)"
"1094",1211,"0440235464","Starship Troopers"
"1095",225986,"0440235502","Stranger in a Strange Land (Remembering Tomorrow)"
"1096",167478,"0440236061","Virtual Mode (Mode (Paperback))"
"1097",177277,"0440236401","The Curse of the Pharaohs"
"1098",167521,"0440236525","Crocodile on the Sandbank"
"1099",248727,"0440236665","To Kill a Mockingbird"
"1100",217468,"0440236673","Innocent Blood"
"1101",242007,"0440236703","A Taste for Death"
"1102",276487,"0440236851","Tourist Season"
"1103",171846,"044023722X","One L : The Turbulent True Story of a First Year at Harvard Law School"
"1104",236655,"0440237262","Double Whammy"
"1105",220512,"0440237416","Memories of Midnight"
"1106",246776,"0440237688","The Sands of Time"
"1107",236097,"0440241006","By the Rivers of Babylon"
"1108",248547,"0440241162","Presumed Innocent"
"1109",250219,"0440241413","Shadows of Yesterday"
"1110",165669,"0440241537","A Treasure Worth Seeking"
"1111",222716,"0440403278","The Gold Coast"
"1112",244471,"0440404193","Scarlett : The Sequel to Margaret Mitchell's \Gone With the Wind\"
"1113",239241,"0440407532","The Last Camel Died at Noon (Amelia Peabody Mysteries (Paperback))"
"1114",215562,"0440419468","Along Came a Spider (Alex Cross Novels)"
"1115",168132,"0440428130","Children of the Night"
"1116",212385,"0440439884","The Stars Shine Down"
"1117",173122,"044048474X","The General's Daughter"
"1118",223942,"0440498058","Pleading Guilty"
"1119",241214,"0440514428","Daisy Fay and the Miracle Man"
"1120",220344,"0440940001","The Potter's Field: The Seventeenth Chronicle of Brother Cadfael"
"1121",216386,"0440941407","The Bridges of Madison County"
"1122",229899,"0440942500","Slow Waltz in Cedar Bend"
"1123",238735,"0440944597","Up Country: A Novel"
"1124",210722,"0440967694","Puerto Vallarta Squeeze"
"1125",245007,"0441001866","Simple Abundance:  A Daybook of Comfort and Joy"
"1126",3266,"0441003257","Superstitious"
"1127",229444,"0441003435","Absolute Power"
"1128",247825,"0441004164","My Sergei: A Love Story"
"1129",227146,"0441004385","The Honk and Holler Opening Soon"
"1130",244593,"0441005748","The Simple Truth"
"1131",241495,"0441005764","Message in a Bottle"
"1132",222977,"0441007023","The Arcanum: The Extraordinary True Story"
"1133",245281,"0441007732","The Rescue"
"1134",225286,"0441007813","Last Man Standing"
"1135",251003,"0441008615","Amanda's Wedding: A Novel"
"1136",249953,"0441068804","Wish You Well"
"1137",219683,"0441102670","A Bend in the Road"
"1138",171295,"0441104029","The Guardian"
"1139",250987,"0441117732","Cane River"
"1140",242640,"0441135560","Street Dreams"
"1141",251791,"0441172695","Nights in Rodanthe"
"1142",222748,"0441294677","Dude, Where's My Country?"
"1143",245978,"0441304834","Cauldron"
"1144",929,"0441328008","The Thomas Berryman Number"
"1145",226616,"0441735762","Black Market"
"1146",247429,"0441783589","Season of the Machete"
"1147",177716,"0441790348","Strip Tease"
"1148",252409,"0441865038","Kiss the Girls"
"1149",252282,"0445406488","Commitments"
"1150",236017,"0445406518","Original Sin"
"1151",209160,"0446310492","The Poet"
"1152",216100,"0446310786","The Juror"
"1153",236727,"0446311774","Bittersweet Rain"
"1154",167507,"0446323527","The Witness"
"1155",225659,"0446343455","The Broken Promise Land"
"1156",176481,"0446351709","Exclusive"
"1157",214920,"0446352764","Lucky You"
"1158",176105,"0446354678","Sick Puppy"
"1159",251325,"0446356832","Mayday"
"1160",211303,"0446358592","Jack &amp; Jill (Alex Cross Novels)"
"1161",240330,"0446359866","The Notebook"
"1162",213255,"0446360716","My Sergei : A Love Story"
"1163",177128,"0446360732","Roses Are Red (Alex Cross Novels)"
"1164",248492,"0446360856","With Heart"
"1165",165806,"0446363251","The Midnight Club"
"1166",231354,"0446363383","Unspeakable"
"1167",567,"0446364193","Tell Me Your Dreams"
"1168",239468,"0446364754","Dead Even"
"1169",173190,"0446364762","After the Parade"
"1170",218182,"0446364800","The Edge of Town"
"1171",236855,"0446365505","The Lion's Game"
"1172",242544,"0446394521","The Alibi"
"1173",219260,"0446400580","Saving Faith"
"1174",424,"044651652X","Black Friday"
"1175",221262,"0446516538","Beneath the Skin"
"1176",169450,"0446516570","The Switch"
"1177",170264,"044651747X","Fearless Jones (Fearless Jones Novels (Paperback))"
"1178",243200,"0446519138","The Sky Is Falling"
"1179",224393,"0446519537","The First Counsel"
"1180",240394,"0446519960","On Bear Mountain"
"1181",213410,"044652087X","Violets Are Blue"
"1182",221117,"0446521582","The Cabinet of Curiosities"
"1183",227886,"0446523321","City of Bones"
"1184",245568,"0446523569","Basket Case"
"1185",227192,"0446524999","If Looks Could Kill"
"1186",174892,"0446525502","A Kiss Remembered"
"1187",278202,"0446525804","The Lake House"
"1188",236955,"0446526479","A Darkness More Than Night"
"1189",170564,"0446527165","Where the Heart Is (Oprah's Book Club (Paperback))"
"1190",216931,"0446527785","Sex &amp; the City"
"1191",167482,"0446527793","Rich Dad, Poor Dad: What the Rich Teach Their Kids About Money--That the Poor and Middle Class Do Not!"
"1192",223210,"0446530522","Cat Haiku"
"1193",242843,"0446531316","The Future Homemakers of America"
"1194",232036,"0446531332","8 Weeks to Optimum Health"
"1195",210346,"0446532231","The Presence"
"1196",244995,"0446600261","London : The Novel"
"1197",168500,"0446600458","Brunswick Gardens (Charlotte &amp; Thomas Pitt Novels (Paperback))"
"1198",166922,"0446600466","\O\ Is for Outlaw"
"1199",224000,"0446600474","Horse Heaven (Ballantine Reader's Circle)"
"1200",225453,"0446600660","Love: A User's Guide"
"1201",236237,"0446601241","Seabiscuit: An American Legend"
"1202",250105,"0446601640","Angel Falls"
"1203",4131,"0446602159","Manhattan Hunt Club"
"1204",252007,"0446602345","Midnight Voices"
"1205",221967,"0446602612","Half Moon Street (Charlotte &amp; Thomas Pitt Novels (Paperback))"
"1206",170310,"0446602698","Dances With Wolves"
"1207",169249,"0446603090","I, Vampire"
"1208",238788,"0446603309","Once in Every Life"
"1209",232925,"0446604100","On Mystic Lake"
"1210",221655,"0446604232","Murder at the FBI (Capital Crime Mysteries)"
"1211",225687,"0446604658","Murder on Embassy Row (Capital Crime Mysteries)"
"1212",595,"0446604666","The Cater Street Hangman"
"1213",246740,"0446604763","The Amazing Mrs. Pollifax"
"1214",215829,"0446604801","Murder in the Smithsonian (Capital Crime Mysteries)"
"1215",234565,"0446605239","Murder in the Supreme Court (Capital Crime Mysteries)"
"1216",246915,"0446605336","Murder at the Kennedy Center (Capital Crime Mysteries)"
"1217",3350,"0446605484","Hot Money"
"1218",232929,"0446605891","The Handmaid's Tale"
"1219",3799,"0446606383","Blood Sport"
"1220",249598,"0446606812","Life Before Man"
"1221",228652,"0446607193","Sacred and Profane (Peter Decker &amp; Rina Lazarus Novels (Paperback))"
"1222",210174,"0446607207","Family: The Ties That Bind and Gag"
"1223",209224,"0446607339","The India Fan"
"1224",211152,"0446607711","Murder on the Potomac (Capital Crime Mysteries)"
"1225",235805,"0446608114","Skin Tight"
"1226",251744,"0446608122","J Is for Judgment"
"1227",217056,"0446608262","K Is for Killer (Kinsey Millhone Mysteries (Paperback))"
"1228",226739,"0446608653","Belgrave Square"
"1229",237534,"0446608890","Nightmare in Pink (Travis McGee Mysteries (Paperback))"
"1230",169181,"0446609323","A Place Called Freedom"
"1231",225232,"0446609781","Amethyst Dreams"
"1232",224997,"0446609943","The Hammer of Eden: A Novel"
"1233",243206,"0446610038","The Grass Is Always Greener Over the Septic Tank"
"1234",3508,"0446610100","Homecoming"
"1235",224303,"0446610127","Dicey's Song"
"1236",172676,"0446610178","A Thousand Acres (Ballantine Reader's Circle)"
"1237",177879,"0446610399","Barn Blind"
"1238",212806,"044661064X","Operating Instructions: A Journal of My Son's First Year"
"1239",214244,"0446610674","Ladder of Years"
"1240",215143,"0446611085","Patty Jane's House of Curl (Ballantine Reader's Circle)"
"1241",217895,"0446611212","The Sparrow"
"1242",241432,"0446611239","Firestarter (Signet Book)"
"1243",238644,"0446611611","Fever"
"1244",177660,"044661162X","Different Seasons"
"1245",210311,"0446611867","Man From St Petersburg"
"1246",245839,"044661193X","The stand"
"1247",169357,"0446612545","Lie Down With Lions"
"1248",167611,"044661257X","The Bachman Books: Rage, the Long Walk, Roadwork, the Running Man"
"1249",229499,"0446612618","It"
"1250",240333,"0446612790","Eyes of the Dragon"
"1251",170595,"0446613436","Misery"
"1252",242310,"0446615145","The Dead Zone"
"1253",834,"0446667900","I Never Promised You a Rose Garden"
"1254",223143,"0446672211","Christine"
"1255",223814,"0446673544","The Shining"
"1256",1083,"0446677450","Thinner"
"1257",245828,"0446677507","Pet Sematary"
"1258",225065,"0446679364","The Key to Rebecca"
"1259",222506,"0446679593","The Pillars of the Earth"
"1260",227097,"0449000265","The Stand: Complete and Uncut"
"1261",167587,"0449002411","Night Shift"
"1262",169779,"0449002632","Against the Wind"
"1263",247855,"0449003183","Such Devoted Sisters"
"1264",234399,"0449003787","Voice of the Eagle"
"1265",236322,"0449005410","Dolores Claiborne"
"1266",210315,"0449005569","Over the Edge"
"1267",167644,"0449005615","The Stand: The Complete &amp; Uncut Edition"
"1268",218241,"0449006344","Material Witness"
"1269",212350,"0449006522","Interest of Justice"
"1270",249096,"0449006530","The Door to December"
"1271",250383,"0449006557","Praying for Sleep"
"1272",212411,"0449134482","Road to Wellville"
"1273",237646,"0449146383","The Rosewood Casket"
"1274",209148,"0449148386","She Walks These Hills"
"1275",170255,"0449149676","Fear of Flying"
"1276",217282,"0449206181","Silent Snow"
"1277",252229,"0449206211","Sense and Sensibility"
"1278",227422,"0449208672","Desperation"
"1279",168636,"0449209121","A Maiden's Grave"
"1280",227327,"0449209598","Atlas Shrugged"
"1281",232964,"0449209695","The Fountainhead"
"1282",1075,"0449212084","Judging Time (April Woo Suspense Novels (Paperback))"
"1283",210573,"0449212408","Primal Scream"
"1284",223431,"0449212602","Skull Session"
"1285",242763,"0449212629","The Most Wanted"
"1286",237898,"0449213773","The Man in the Iron Mask (Signet Regency Romance)"
"1287",231993,"0449215024","Manner of Death"
"1288",221701,"0449215296","The Ballad of Frankie Silver"
"1289",219597,"0449216977","How Stella Got Her Groove Back"
"1290",221232,"0449219372","Roadwork"
"1291",233250,"0449219410","The Countess"
"1292",3640,"0449221482","One Last Dance"
"1293",166409,"0449221504","Cold Case"
"1294",3344,"0449222276","Back Roads"
"1295",244189,"0449224147","The Songcatcher: A Ballad Novel"
"1296",229331,"0449225151","Hangman"
"1297",236872,"0449226182","4 Blondes"
"1298",2139,"0449227545","The Association"
"1299",246388,"0449232921","The Hearing"
"1300",177373,"0449702545","A Day Late and a Dollar Short"
"1301",178144,"0449702766","Last Breath"
"1302",242646,"0449907481","The Fortune Hunter (Signet Regency Romance)"
"1303",218569,"0449908747","The Matter of Grace (Nal Accent Novels)"
"1304",638,"044990928X","Stranger in Paradise (A Carson Springs Novel, Book 1)"
"1305",214118,"0449910571","Over the Edge: An Alex Delaware Novel (Alex Delaware Novels (Paperback))"
"1306",223066,"0449911004","The Three of Us"
"1307",1652,"0449912558","Pen Pals"
"1308",212088,"0451099648","Must Be Magic"
"1309",216294,"0451119932","How to Murder a Millionaire"
"1310",216027,"0451124340","Ravished (Signet Historical Romance)"
"1311",170791,"0451124383","The Short Forever"
"1312",169755,"0451139712","Impostress (Signet Historical Romance)"
"1313",169600,"0451146425","Blood Orchid"
"1314",229501,"0451147367","Dirty Work (Stone Barrington Novels (Paperback))"
"1315",247868,"0451149513","Bitter Blood"
"1316",178065,"0451151259","Lord Harry (Topaz Historical Romances)"
"1317",214821,"0451153553","The Duke"
"1318",170675,"0451155750","Tall, Dark, and Deadly"
"1319",3917,"0451160312","Moonspun Magic"
"1320",174916,"0451160444","The Trials of Tiffany Trott"
"1321",223566,"0451160916","Making Minty Malone"
"1322",235173,"0451161343","Hush"
"1323",1725,"0451162072","The Blue Last: A Richard Jury Mystery (Richard Jury Mysteries (Paperback))"
"1324",232704,"0451163494","Sleep Tight (Onyx Book)"
"1325",1412,"0451166892","Summer Secrets"
"1326",238740,"0451169530","Vampire$"
"1327",210597,"0451170113","The Forest House"
"1328",218514,"0451173082","Lady of Avalon"
"1329",277959,"0451173376","Daughter of the Blood (Black Jewels Trilogy)"
"1330",3538,"0451176812","Heir to the Shadows (The Black Jewels Trilogy, Book 2)"
"1331",246512,"0451177096","Little Women (Signet Classic)"
"1332",213641,"0451178017","1984"
"1333",221903,"0451179285","Les Miserables a New Unabridged Translation (Signet Classics)"
"1334",241086,"0451180208","Animal Farm"
"1335",233747,"0451180216","Adventures of Huckleberry Finn (Signet Classics (Paperback))"
"1336",915,"0451180410","Alice's Adventures in Wonderland and Through the Looking Glass"
"1337",239736,"0451181379","Leaving Home"
"1338",238131,"0451181468","Song of Solomon (Oprah's Book Club (Paperback))"
"1339",231395,"0451183746","Beloved (Plume Contemporary Fiction)"
"1340",174987,"0451184718","Beauty's Release"
"1341",240272,"0451184726","How the Garcia Girls Lost Their Accents (Plume Contemporary Fiction)"
"1342",227276,"0451185560","Earth in the Balance: Ecology and the Human Spirit"
"1343",227282,"0451186648","Bastard Out of Carolina"
"1344",225610,"0451187903","Jazz (Plume Contemporary Fiction)"
"1345",247211,"0451188462","Regeneration (William Abrahams Book)"
"1346",176838,"0451188489","Le Divorce (William Abrahams Book)"
"1347",238890,"0451191145","The Green Mile: The Complete Serial Novel"
"1348",167782,"0451191153","Beauty's Punishment (Sleeping Beauty)"
"1349",384,"0451195507","Bad Heir Day"
"1350",251739,"0451195663","Thirty Nothing"
"1351",224525,"0451195922","Girl with a Pearl Earring"
"1352",249848,"0451196856","The Bluest Eye"
"1353",248098,"0451197003","Falling Angels"
"1354",245328,"0451197038","Sula"
"1355",177573,"0451197399","The Call of the Wild (Dover Thrift Editions)"
"1356",222152,"0451197410","The Importance of Being Earnest (Dover Thrift Editions)"
"1357",216882,"0451197879","Adventures of Huckleberry Finn (Dover Thrift Editions)"
"1358",248325,"0451198506","Truly, Madly Viking (Time of Your Life)"
"1359",244056,"0451199480","Aphrodite's Kiss (Time of Your Life)"
"1360",220297,"0451201558","Aphrodite's Passion (Aphrodite)"
"1361",244172,"0451202341","Years"
"1362",240577,"0451202503","The Cat Who Could Read Backwards"
"1363",224146,"0451202538","Separate Beds"
"1364",217271,"0451203895","The Cat Who Played Brahms"
"1365",245864,"0451204123","Hummingbird"
"1366",221777,"0451204891","The Cat Who Knew Shakespeare"
"1367",3542,"0451204948","Spring Fancy"
"1368",220435,"0451205073","The Cat Who Talked to Ghosts"
"1369",222563,"0451205421","Bitter Sweet"
"1370",212328,"0451205650","The Sherbrooke Bride (Bride Trilogy (Paperback))"
"1371",176576,"0451205758","The Simeon Chamber"
"1372",225902,"0451205774","The Wyndham Legacy"
"1373",234925,"0451206002","Born in Fire"
"1374",219938,"0451206401","Undue Influence"
"1375",220122,"0451206673","Home Song"
"1376",168388,"0451206754","The Cat Who Blew the Whistle"
"1377",166017,"0451207246","The Cove"
"1378",237264,"0451207378","Range of Motion"
"1379",250368,"0451208080","Holding the Dream (Dream Trilogy)"
"1380",242964,"0451208293","Montana Sky"
"1381",277378,"0451208811","Killing Critics (Kathleen Mallory Novels (Paperback))"
"1382",232449,"0451210158","Small Town Girl"
"1383",2333,"0451401492","Once upon a Castle"
"1384",165838,"0451405919","The Maze"
"1385",251362,"0451406176","The Echo"
"1386",249732,"0451408470","Sanctuary"
"1387",209548,"0451408845","Rising Tides"
"1388",248965,"0451408888","10 Lb. Penalty"
"1389",250939,"0451409256","Mad Jack"
"1390",3840,"0451410319","Then Came Heaven"
"1391",1548,"0451410556","The Cat Who Sang for the Birds (Cat Who... (Paperback))"
"1392",276412,"0451410777","The Reef"
"1393",251606,"0451410823","Jewels of the Sun (Irish Trilogy)"
"1394",247927,"0451451538","Sullivan's Island: A Lowcountry Tale"
"1395",243917,"0451454243","The Cat Who Saw Stars (Cat Who... (Paperback))"
"1396",99,"0451456521","Archangel"
"1397",218936,"0451456718","River's End"
"1398",174918,"0451456726","Heart of the Sea (Irish Trilogy)"
"1399",2793,"0451523415","After Dark"
"1400",212853,"0451524934","Harmful Intent"
"1401",243312,"0451525264","Once upon a Dream"
"1402",237805,"0451526341","Blackout"
"1403",241980,"0451526503","Carolina Moon"
"1404",223201,"0451527747","Plantation: A Lowcountry Tale"
"1405",242143,"0451821971","Out of This World"
"1406",228313,"0452260116","Dance upon the Air (Three Sisters Island Trilogy)"
"1407",177157,"0452264464","Heaven and Earth (Three Sisters Island Trilogy)"
"1408",219219,"0452266637","Face the Fire (Three Sisters Island Trilogy)"
"1409",171096,"0452268060","Summer of Storms"
"1410",223036,"0452269350","The Absence of Nectar"
"1411",217292,"0452269571","The Straw Men"
"1412",224209,"0452269652","The Penwyth Curse"
"1413",223554,"0452270073","The Cat Who Went Up the Creek"
"1414",214809,"0452277337","Three Fates"
"1415",173728,"0452278902","Once upon a Midnight"
"1416",245362,"0452281431","Key of Light (Key Trilogy (Paperback))"
"1417",251754,"0452281784","Key of Knowledge (Key Trilogy (Paperback))"
"1418",168139,"0452282128","Key of Valor (Roberts, Nora. Key Trilogy, 3.)"
"1419",213941,"0452282152","Wild Rain"
"1420",209163,"0452282195","The Ultimate Hitchhiker's Guide"
"1421",169255,"0452283205","Mammoth Hunters (Earth's Children)"
"1422",277042,"0452283868","Jimmy Stewart and His Poems"
"1423",222501,"0452284481","Mostly Harmless"
"1424",476,"0486264726","Plains of Passage (Earth's Children)"
"1425",165866,"0486264785","Dave Barry in Cyberspace"
"1426",174610,"0486280616","V"
"1427",223977,"0505523876","Le Mariage"
"1428",225867,"0505524384","Girl With a Pearl Earring"
"1429",167189,"0505524740","Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right"
"1430",245655,"0515084891","Notes From a Small Planet"
"1431",235099,"0515090174","Sein Language"
"1432",2197,"0515090379","Dust to Dust"
"1433",232066,"0515090506","Chopping Spree"
"1434",231340,"051509160X","The Patient"
"1435",250935,"0515095826","Sophies Choice"
"1436",174138,"0515101222","The Clan of the Cave Bear : a novel"
"1437",2136,"0515102652","Lord God Made Them All"
"1438",233383,"051510521X","Siddhartha"
"1439",212252,"0515107662","The Scarlet Letter"
"1440",211032,"0515111279","The Red Badge of Courage (Bantam Classics)"
"1441",219887,"0515113719","Turn of the Screw and Other Short Fiction"
"1442",223530,"0515114499","Jane Eyre (Bantam Classics)"
"1443",277744,"0515114693","Tess of the d'Urbervilles"
"1444",166758,"051511605X","Tale of Two Cities (Bantam Classic)"
"1445",210587,"0515118230","Wuthering Heights"
"1446",234721,"0515118249","Anne of Green Gables (Anne of Green Gables Novels (Paperback))"
"1447",239748,"0515118656","Anne of Avonlea (Anne of Green Gables Novels (Paperback))"
"1448",248531,"0515119784","Anne of Ingleside (Anne of Green Gables Novels (Paperback))"
"1449",3817,"0515120006","Inferno (Bantam Classics)"
"1450",217986,"0515120618","Valley of the Horses (Auel, Jean M. , Earth's Children.)"
"1451",240318,"0515120863","Mistral's Daughter"
"1452",242639,"051512219X","Little Drummer Girl"
"1453",209059,"0515122408","Firefox Down"
"1454",226975,"0515122416","Still Life with Woodpecker"
"1455",210855,"0515122491","The Clan of the Cave Bear (Earth's Children (Paperback))"
"1456",225617,"0515122564","The Member of the Wedding"
"1457",226349,"0515122734","The Valley of Horses"
"1458",232107,"051512317X","Jitterbug Perfume"
"1459",234675,"0515123471","SICILIAN, THE"
"1460",236595,"0515124206","Princess Daisy"
"1461",234614,"0515124621","Hiding Place"
"1462",172234,"051512463X","The Cider House Rules"
"1463",175485,"051512608X","Dragonsong (Harper Hall Trilogy)"
"1464",177451,"0515126772","The Bourne Identity"
"1465",278002,"0515127221","Secrets of Harry Bright"
"1466",242319,"0515127396","A Wizard of Earthsea (Earthsea Trilogy, Book 1)"
"1467",278535,"0515127485","The Autobiography of Miss Jane Pittman"
"1468",173835,"0515127833","Sacred Sins"
"1469",231132,"0515128554","JITTERBUG PERFUME"
"1470",240906,"051512902X","The Prince of Tides"
"1471",168216,"0515129240","Forging the Darksword (Darksword Trilogy)"
"1472",178130,"051512947X","Sundiver (The Uplift Saga, Book 1)"
"1473",300,"0515130125","Lincoln's Dreams"
"1474",232067,"0515130389","Passages: Predictable Crises of Adult Life"
"1475",211098,"0515131083","Night"
"1476",172462,"0515131091","Farewell to Manzanar: A True Story of Japanese American Experience During and  After the World War II Internment"
"1477",241749,"0515131229","Brazen Virtue"
"1478",220626,"0515132020","Of Love and Shadows"
"1479",245157,"051513287X","The House of the Spirits"
"1480",217512,"051513290X","Startide Rising (The Uplift Saga, Book 2)"
"1481",209220,"0515133639","Flowers for Algernon (Bantam Classic)"
"1482",234647,"0515134279","The Monkey's Raincoat"
"1483",278582,"0515134368","Narcissus and Goldmund"
"1484",228096,"0515134384","Zen and the Art of Motorcycle Maintenance: An Inquiry into Values"
"1485",226069,"0515135062","Faerie Tale"
"1486",248805,"0515136190","A Great Deliverance"
"1487",248138,"051513628X","The Martian Chronicles"
"1488",219387,"0515136379","The Postman (Bantam Classics)"
"1489",278044,"0515136530","People Like Us"
"1490",226220,"0515136824","A Is for Alibi (Kinsey Millhone Mysteries (Paperback))"
"1491",3719,"0517149257","Till We Meet Again"
"1492",170012,"0517556278","Something Wicked This Way Comes"
"1493",239161,"0517573822","Eva Luna"
"1494",233534,"0517577402","The Gate to Women's Country"
"1495",173879,"0517580497","CAT'S EYE"
"1496",3481,"0517595753","Hyperion"
"1497",242037,"0523422377","RUSSIA HOUSE, THE"
"1498",1812,"0525945180","Grass"
"1499",229334,"052594527X","Surrender"
"1500",225996,"0525947647","Dragon Wing (The Death Gate Cycle, Book 1)"
"1501",209625,"0552996009","The Bourne Ultimatum"
"1502",213953,"0553096060","The Fall of Hyperion"
"1503",251019,"0553106341","An Inconvenient Woman"
"1504",250645,"0553107305","The Plains of Passage (Earth's Children (Paperback))"
"1505",223156,"0553109839","The Shelters of Stone (Earth's Children, Book 5)"
"1506",178093,"0553135457","Genuine Lies"
"1507",246933,"0553148001","Black Trillium"
"1508",210923,"0553205587","Someone's Watching"
"1509",221103,"0553208845","Dazzle"
"1510",233903,"0553210092","I, Robot"
"1511",3775,"0553210114","The Difference Engine"
"1512",224564,"0553210599","Extreme Measures"
"1513",242485,"0553211404","Carnal Innocence"
"1514",248615,"0553211684","Heir to the Empire (Star Wars: The Thrawn Trilogy, Vol. 1)"
"1515",277945,"0553211765","Anne Frank: The Diary of a Young Girl"
"1516",225449,"0553212583","Gone to the Dogs (Dog Lover's Mysteries)"
"1517",247852,"055321313X","Jedi Search (Star Wars: The Jedi Academy Trilogy, Vol. 1)"
"1518",168016,"0553213148","Private Eyes (Alex Delaware Novels (Paperback))"
"1519",171638,"0553213156","The Fifth Sacred Thing"
